Subject_ID,Question,Answer,Age,Sex
s233,5. Who is the first person you are going to hug when lockdown is over,Lacy Bergeron,5,?
s233,6. Where is the first place you want to go,Iowa city,5,?
s233,7. What do you think we can do to get rid of the  coronavirus,We should spray the whole town,5,?
s233,8. Is mom a good teacher,Yes,5,?
s233,9. How did the Coronavirus start,It started off with people being sick,5,?
s233,"10. If you had to wear protective clothing to help you, what would it be",Spray and a face mask and body protective,5,?
s233,11. Are you enjoying the lockdown,Yes! Are you,5,?
s233,12. What is your favorite thing we do at home,Hang out outside,5,?
s234,1. What is the Coronavirus?,Sick and cough,5,f
s234,2. Who is the president?,I don’t know,5,f
s234,3. How many days have we been in lockdown?,11 days.,5,f
s234,4. Do you want to go back to school?,"No, because of the coronavirus",5,f
s234,5. Who is the first person you are going to hug when lockdown is over?,"Wyatt, Emery, Diego, Benji and Clayton. ( she can’t decide)",5,f
s234,6. Where is the first place you want to go?,Disneyland,5,f
s234,7. What do you think we can do to get rid of the Coronavirus?,Masks and wash your hands,5,f
s234,8. Is mom a good teacher?,Aha yes,5,f
s234,9. How did the Coronavirus start?,The virus was flying around,5,f
s234,10. If you had to wear protective clothing to help you what would it be?,"A mask, tutu, pants and gloves to keep me warm. Done",5,f
s234,11. Are you enjoying the lockdown?,"No, because I want to go to Disneyland",5,f
s235,1. What is the Coronavirus,A virus that kills people,5,m
s235,3. How many days have we been in lockdown,A year,5,m
s235,4. Do you want to go back to school,Yes because I really like school,5,m
s235,5. Who is the first person you are going to hug when lockdown is over,Mrs. Lexi,5,m
s235,6. Where is the first place you want to go,McDonalds,5,m
s235,7. What do you think we can do to get rid of the coronavirus,Keep finding people with the coronavirus and bring them to the hospital,5,m
s235,8. Is daddy a good teacher,Yeah,5,m
s235,9. How did the Coronavirus start,Someone ate a bat that was alive,5,m
s235,10. If you had to wear protective clothing to help you what would it be,Mask,5,m
s235,11. Are you enjoying the lockdown,No because I want to go out and play with people,5,m
s236,1. What is the Coronavirus?,A stupid virus,5,m
s236,2. Who is the president?,I don't know,5,m
s236,3. How many days have we been in lockdown?,20 hundred,5,m
s236,4. Do you want to go back to school?,No. Stay home with you Mama.,5,m
s236,5. Who is the first person you are going to hug when the virus is over?,Mommy,5,m
s236,6. Where is the first place you want to go?,To the toy store or Target,5,m
s236,7. What do you think we can do to get rid of the virus?,Whack the bug and kill it. Because you know the virus is a bug. If we find the right bug then we can whack it and kill it.  Show me a picture of the bug.,5,m
s236,8. Is Mom a good teacher?,No. You are not a teacher.,5,m
s236,9. How did the Coronavirus get started?,Because the bug came to town,5,m
s236,10. If you had to wear protective clothing to help you what would it be?,We can wear whatever we want just as long as we wear a mask.,5,m
s236,11. Are you enjoying the lockdown?,Uh NO,5,m
s236,12. What is your favorite thing about staying home?,Ummm...me and Mommy not doing work,5,m
s237,1. What is the Corona virus?,NA,5,f
s237,2. Who is the prime minister?,I don’t know,5,f
s237,3. How many days have we been in lockdown?,14 days,5,f
s237,4. What does mammy wear most days?,Clothes....pants and knickers,5,f
s237,5. Do you want to go back to school?,No way!,5,f
s237,6. Who is the first person you are going to hug when lockdown ends?,Mummy and Luna,5,f
s237,7. Where is the first place you want to go?,Grandmas and grandads... actually nana and papas,5,f
s237,8. What do you think we can do to get rid of the Corona virus?,Clap,5,f
s237,9. Is mammy a good teacher?,No,5,f
s237,10. If corona virus was an animal what animal would it be?,Cat,5,f
s237,11. How did the Corona Virus start?,When I was born,5,f
s237,12.If you had to wear protective clothing to help you what would it be?,A house,5,f
s238,1. What is the Corona virus?,A kinda bug that is a new bug with new symptoms,5,f
s238,2. Who is the prime minister?,I have no idea,5,f
s238,3. How many days have we been in lockdown?,77 days,5,f
s238,4. What is mummy wearing today?,Her hole jeans and her bronze kind of top,5,f
s238,5. Do you want to go back to nursery/school?,No,5,f
s238,6. Who is the first person you are going to hug when lockdown ends?,Daddy and Ava,5,f
s238,7. Where is the first place you want to go?,The new swimming pool in Amersham,5,f
s238,8. What do you think we can do to get rid of the Corona virus?,A jab or vaccine!,5,f
s238,9. Is mummy a good teacher?,Medium....a good writing teacher!,5,f
s238,10. If corona virus was an animal what animal would it be?,An elephant,5,f
s238,11. How did the Corona Virus start?,It travelled around from hand to hand,5,f
s238,12. If you had to wear protective clothing to help you what would it be?,A mask and one whole yellow protective outfit,5,f
s239,1. What is Coronavirus?,A thing you have to stay away from,5,f
s239,2. Who is the prime minister?,Don't know,5,f
s239,3. How many days have we been in lockdown?,100,5,f
s239,4. What is mummy wearing today?,A tshirt and joggers,5,f
s239,5. Do you want to go back to school?,No cos it's not safe,5,f
s239,6. Who is the first person you are going to hug when lockdown ends?,My Rockband,5,f
s239,7. Where is the first place you want to go?,Scarborough,5,f
s239,8. What do you think we can do to get rid of the virus?,Fight it,5,f
s239,9. Is mummy a good teacher?,Yes because your the best one ever,5,f
s239,10. If coronavirus was an animal what animal would it be?,A dragon that spits out poisonous berries,5,f
s239,11. How did the Coronavirus start?,By coming from America,5,f
s239,12. If you had to wear protective clothing to help you what would it be?,My bat tshirt,5,f
s240,1. What is the Corona virus?,Germs spreading everywhere,5,m
s240,2. Who is the prime minister?,What’s a prime minister?,5,m
s240,3. How many days have we been in lockdown?,3 years,5,m
s240,4. What is/did mummy wear/or today?,Jeans and a top,5,m
s240,5. Do you want to go back to school/nursery?,Yes,5,m
s240,6. Who is the first person you are going to hug when lockdown ends?,All my family,5,m
s240,7. Where is the first place you want to go?,Have a picnic at the park,5,m
s240,8. What do you think we can do to get rid of the coronavirus?,Go to the doctors,5,m
s240,9. Is mummy a good teacher?,33 good,5,m
s240,10. If corona virus was an animal what animal would it be?,A lion and a tiger,5,m
s240,11. How did the Corona Virus start?,From getting germs from the world,5,m
s240,12.If you had to wear protective clothing to help you what would it be?,A mask over my mouth with some jeans and an orange top and light up shoes,5,m
s241,1. What is the Coronavirus?,- It’s a virus that keeps people sick?,5,m
s241,2. Who is the president?,- Jesus?,5,m
s241,3. How many days have we been in lockdown?,"- 5? Or 4. 3, 2, 1. Five years. I don’t know how long.",5,m
s241,4. Do you want to go back to school?,"- Uh, yeah. But we can’t.",5,m
s241,5. Who is the first person you are going to hug when the virus is over?,- Daddy,5,m
s241,6. Where is the first place you want to go?,- The jumping place,5,m
s241,7. What do you think we can do to get rid of the Coronavirus?,"- Tell everybody to burn stuff, to make it really hot and kill the virus off stuff.",5,m
s241,8. Is mommy a good teacher?,"- Yeah! Or, no. Because you don’t teach me how to do stuff. My teacher does.",5,m
s241,9. How did the Coronavirus start?,-  Nope! I don’t know!,5,m
s241,10. If you had to wear protective clothing to help you what would it be?,- a work shirt,5,m
s241,11. Are you enjoying lockdown?,"-yep, because we don’t have to go anywhere.",5,m
s242,1. What is the Coronavirus?,You can’t breathe. Hah... I got all these.,5,m
s242,2. Who is the president?,"President Trump. I know president trump, why would you think I don’t know president trump? I know president trump better than you.",5,m
s242,3. How many days have we been on lockdown?,Uhhhhhhh... I don’t even know. 192!,5,m
s242,4. Do you want to go back to school?,Yes.,5,m
s242,5. Who is the first person you are going to hug when lockdown is over?,Aunt Malia!!,5,m
s242,6. Where is the first place you want to go?,LEGOLAND!!!!!,5,m
s242,7. What do you think we can do to get rid of the coronavirus?,Mmmmm... do what scientists are doing right now.,5,m
s242,8. Is mommy a good teacher?,Uhhhh yes.,5,m
s242,9. How did the Coronavirus start?,"Is... ummm... I don’t know, I forgot. It came on tv. Am I right? It came on the tv?",5,m
s242,10. If you had to wear protective clothing to help you what would it be?,Legoland clothes!,5,m
s242,11. Are you enjoying the lockdown?,"Yes. No, I mean. I’m a little and I’m not a little.",5,m
s242,12. What is the best thing about having to stay home?,"Uhhhmmmm, calling Aunt Malia.",5,m
s243,1. What is the Coronavirus?,Something that spreads germs around,5,f
s243,2. Who is the president of the US?,I don’t know,5,f
s243,3. How many days have we been in lockdown?,100 days,5,f
s243,4. Do you want to go back to school/daycare?,Yea!,5,f
s243,5. Who is the first person you are going to hug when lockdown is over?,Bella,5,f
s243,6. Where is the first place you want to go?,To 5 below and target,5,f
s243,7. What do you think we can do to get rid of the Coronavirus?,Punch every coronavirus and wipe the TV with tv wipes,5,f
s243,8. Am I  a good teacher?,Yep,5,f
s243,9. How did the Coronavirus start?,"In corona virus world, that’s in Chinese",5,f
s243,10. If you had to wear protective clothing to help you what would it be?,Mask and gloves,5,f
s243,11. Are you enjoying the lockdown?,"Not that much.... and it’s not called lockdown, it’s called “ the corona”",5,f
s244,1. What is the Corona virus?,It's a kind of germ.,5,f
s244,2. Who is the prime minister?,Boris Johnson,5,f
s244,3. How many days have we been in lockdown?,Maybe 100,5,f
s244,4. Do you want to go back to school/nursery,Yes,5,f
s244,5. Who is the first person you are going to hug when lockdown is over?,My best friend Beyza,5,f
s244,6. Where is the first place you want to go?,Spain,5,f
s244,7. What do you think we can do to get rid of the Corona virus?,"Open the person, take the germ out, sew them back together.",5,f
s244,8 Is mummy a good teacher?,Yes,5,f
s244,9. How did the Corona Virus start?,It came from an animal in China.,5,f
s244,10. If you had to wear protective clothing to help you what would it be?,"A mask, a hat and blue gloves.",5,f
s244,11. Are you enjoying lockdown?,No,5,f
s245,1. What is the Corona virus?,Oscar: Covid 19,5,m
s245,2. Who is the prime minister?,Oscar: don’t know,5,m
s245,3. How many days have we been in lockdown?,Oscar- 119 days,5,m
s245,4. Who is the first person you are going to hug when lockdown ends?,Oscar- Spencer (school friend),5,m
s245,5. Where is the first place you want to go?,Oscar: Beach,5,m
s245,6. What do you think we can do to get rid of the Corona virus?,Oscar: Wash your hands,5,m
s245,7. Is mummy a good teacher?,NA,5,m
s245,8. If corona virus was an animal what animal would it be?,Oscar: A bat,5,m
s245,9. How did the Corona Virus start?,Oscar: From a bat,5,m
s245,10.If you had to wear protective clothing to help you what would it be?,Oscar: Mask,5,m
s246,1. What is the Coronavirus?,I don't know.,5,m
s247,1. What is the Coronavirus?,A bad virus.,5,f
s247,3. How many days have we been in lockdown?,"Um 18? I don't know, a lot?",5,f
